"id","name","dept","h_index","i10index","min_year","max_year","t_publication","t_pubs_citations","highest_citations","mean_of_IF","mean_of_co_authors","num_nsf","t_deflated_nsf","num_nih","t_deflated_nih","Y05yr","KTotal","KDirect","KMediated","Chi","BetCentrality","PRCentrality","XDIndicator","SchoolRank","first_xd_year","xd_dept"
"ntU7-hwAAAAJ","CARLOS MALTZAHN ","CS",21,28,1991,2016,71,2845,1069,0.612,4.845,0,0,0,0,1990,218,10,208,0.0925925925925926,8256.71689174245,0.000299803150098957,"CS",56,NA,"CS"
"NU-FHh4AAAAJ","WYATT LLOYD ","CS",10,11,2008,2016,17,873,378,3.301,4.647,2,161191,0,0,2005,156,7,149,0.19047619047619,560.464509411901,0.000167475336833069,"CS",20,NA,"CS"
"Nu9UvKIAAAAJ","JOSEP M COMERON ","BIO",27,29,1992,2014,33,4602,1471,6.323,8.091,1,450434,0,0,1990,492,15,477,0.81140350877193,1009.5253747915,0.000351990208547427,"XD",55,2007,"BIO"
"nUfFpt0AAAAJ","JON ALLEN SEGER ","BIO",34,43,1980,2016,60,2645,602,17.503,4.017,4,3641954,0,0,1980,175,4,171,0.0862068965517241,967.338182658282,0.000191724191965119,"BIO",55,NA,"BIO"
"nUP4MMQAAAAJ","KATHERINE E BURDICK ","BIO",43,78,2001,2016,92,5080,377,6.107,8.826,0,0,0,0,2000,203,3,200,0.26984126984127,110.570048844603,0.000104336360303083,"XD",42,2015,"BIO"
"NUrQb4cAAAAJ","CHRISTOPHER W BARTLETT ","BIO",16,20,2000,2015,46,2548,1176,5.808,9.696,0,0,0,0,2000,322,3,319,0.637630662020906,146.301260647005,0.000116731231866548,"XD",42,NA,"BIO"
"nusw_dsAAAAJ","EVA-MARIA SCHOETZ ","BIO",8,7,2005,2013,12,534,233,4.484,4.25,1,381861,0,0,2005,15,0,15,0.05,0,0,"BIO",14,NA,"BIO"
"nv-MV58AAAAJ","CHRIS CALLISON-BURCH ","CS",38,88,2000,2016,120,9443,3606,1.972,4.567,5,1135025,0,0,1990,224,9,215,0.096969696969697,668.513895369091,0.000235757629571948,"CS",19,NA,"CS"
"nvKQ7JQAAAAJ","PETER SCHEUERMANN ","CS",34,68,1974,2016,125,5075,762,1.611,3.56,7,3109323,0,0,1970,251,15,236,0.138888888888889,6169.50853925302,0.000343216513348748,"CS",34,NA,"CS"
"nVksQusAAAAJ","KENNETH J SYTSMA ","BIO",57,108,1981,2016,121,11128,2126,2.642,5.107,25,5603547,0,0,1980,225,12,213,0.102766798418972,3331.44298094495,0.000372855542069934,"BIO",18,NA,"BIO"
"nvR1mBgAAAAJ","BEN LIBLIT ","CS",28,39,1997,2016,50,3843,731,0.711,4.88,0,0,0,0,1995,312,17,295,0.120967741935484,4602.60153145733,0.000388011149460505,"CS",11,NA,"CS"
"NW2I4PYAAAAJ","DANIEL A BUTTS ","BIO",19,24,1995,2016,29,2275,349,9.028,4.655,3,584977,0,0,1995,95,2,93,0.121621621621622,4010.19475442725,0.000187493122309974,"BIO",55,NA,"BIO"
"nwfZfqoAAAAJ","ALAIN J MARTIN ","CS",39,83,1975,2015,83,5000,844,1.338,2.614,3,1657518,0,0,1975,39,3,36,0.0666666666666667,2169.86116874574,0.000129147255433397,"XD",11,2003,"CS"
"nwNHXf4AAAAJ","JAMES A SPUDICH ","BIO",87,245,1965,2016,298,30259,4335,8.98,3.748,2,692784,6,2045879,1965,464,13,451,0.123287671232877,9906.23542067216,0.00042190520846453,"XD",1,1999,"BIO"
"NWuJZEAAAAAJ","J MICHAEL DUNN ","CS",34,65,1967,2015,72,3612,520,0.646,1.639,0,0,0,0,1965,1,0,1,0,0,0,"CS",52,NA,"CS"
"nX9D5AoAAAAJ","KARTHIK SRIDHARAN ","CS",22,33,1997,2016,60,1807,307,1.996,2.967,1,147200,0,0,1995,94,6,88,0.119047619047619,383.699254834622,0.000167275471730068,"CS",6,NA,"CS"
"nXBQn7gAAAAJ","STAN SCLAROFF ","CS",58,135,1990,2017,183,15302,1731,3.841,3.235,15,13015953,0,0,1990,304,9,295,0.194630872483221,4741.05367700976,0.000239124866923419,"XD",48,NA,"CS"
"NxBuRgcAAAAJ","ANDREA C CALIFANO ","BIO",55,121,1988,2016,177,16725,2169,12.946,10.034,0,0,99,80800715,1985,821,20,801,0.276938569989929,20330.3163308966,0.000531890399744366,"XD",14,2008,"BIO"
"nXJkAnAAAAAJ","ROBERT EUGENE BLANKENSHIP ","BIO",69,265,1974,2017,344,19573,2090,5.047,5.07,23,10042082,7,28297,1970,601,6,595,0.10814606741573,4753.38030880647,0.000206956363756015,"BIO",11,NA,"BIO"
"nxNkEiYAAAAJ","RUSS TEDRAKE ","CS",35,84,1999,2017,101,5163,1662,4.26,3.812,0,0,0,0,1995,224,10,214,0.142857142857143,7010.98244476752,0.000343848109678025,"XD",1,NA,"CS"
"NXtRD1cAAAAJ","COLIN M POTTS ","CS",30,44,1985,2015,61,4909,733,1.072,2.77,6,1838056,0,0,1985,126,4,122,0.125,1691.40555351417,0.000132741043938564,"CS",9,NA,"CS"
"nYdU_wgAAAAJ","GREGORY R MADEY ","CS",32,94,1985,2015,166,4382,397,3.365,4.494,11,3798218,0,0,1985,331,7,324,0.408333333333333,3020.05174813659,0.000220548524561615,"CS",60,NA,"CS"
"NyqFkSYAAAAJ","COLIN A CHAPMAN ","BIO",10,12,2003,2015,17,477,151,2.236,5.941,2,245192,0,0,2000,58,3,55,0.0862068965517241,256.97028949563,0.000148437822047513,"BIO",34,NA,"BIO"
"NyxsQ40AAAAJ","LANCE A DAVIDSON ","BIO",27,47,1995,2016,64,2557,369,5.3,3.531,4,794003,0,0,1995,105,5,100,0.225806451612903,1591.32727769496,0.000189833255978215,"XD",42,2002,"BIO"
"nz1cUQEAAAAJ","TERRENCE S FUREY ","BIO",40,55,2000,2016,56,25056,5857,14.009,21.893,0,0,0,0,2000,789,21,768,0.672494172494173,14542.0830811232,0.000489321411423302,"XD",26,2001,"BIO"
"nZ3HZDMAAAAJ","SASHA F LEVY ","BIO",10,10,2005,2017,14,712,171,12.204,5.929,0,0,7,428869,2005,103,5,98,0.28,313.176231531407,0.00016237508187593,"BIO",55,NA,"BIO"
"NZdvqZEAAAAJ","MARY B GOLDRING ","BIO",69,166,1985,2016,202,14377,863,5.609,6.579,0,0,0,0,1985,513,6,507,0.117154811715481,6518.35156542483,0.000208039732103676,"XD",26,2013,"BIO"
"nziLHh4AAAAJ","CHRISTOPHER I AMOS ","BIO",104,427,1986,2017,585,40859,1442,8.641,15.749,0,0,0,0,1985,1501,21,1480,0.219546345561467,25841.1076328479,0.000541541835546965,"XD",38,1998,"BIO"
"NzQu5SwAAAAJ","VINEET BAFNA ","CS",60,117,1990,2017,138,13378,1552,6.604,7.435,7,7391054,12,3989153,1990,1081,30,1051,0.711221122112211,44036.0239571086,0.000802222497908118,"XD",15,2005,"CS"
"nztNRM0AAAAJ","MAHESH VISWANATHAN ","CS",31,62,1998,2016,101,3659,294,1.162,3.713,10,4514502,0,0,1985,251,15,236,0.147368421052632,6640.87439104354,0.000348832828662484,"XD",5,2015,"CS"
"nzTXeNsAAAAJ","JONATHAN A MYERS ","BIO",14,18,2003,2016,24,1818,292,7.079,9.708,3,624623,0,0,2000,143,6,137,0.0740740740740741,309.274811000816,0.000205740274753224,"BIO",11,NA,"BIO"
"N_9p2rMAAAAJ","ERIC C GREENE ","BIO",30,54,1996,2016,61,2708,419,9.879,4.426,2,1428953,25,8067700,1995,110,1,109,0.0493827160493827,0,0.000121472466708132,"BIO",14,NA,"BIO"
"n_BMt9AAAAAJ","JENNIFER M GROH ","BIO",23,31,1992,2014,45,1863,205,4.978,2.667,3,1634791,18,4841127,1990,16,0,16,0.195121951219512,0,0,"BIO",11,NA,"BIO"
"o-6rUfoAAAAJ","SRIDHAR S HANNENHALLI ","BIO",41,75,1991,2016,99,20017,14193,6.155,6.505,4,1781533,15,3527492,1990,766,13,753,0.472941176470588,16423.916958997,0.000376017302717031,"XD",55,1994,"XD"
"o0hOu3cAAAAJ","DMITRI A MASLOV ","BIO",35,61,1983,2016,77,2891,192,5.776,4.429,0,0,6,840499,1980,120,0,120,0.0972222222222222,0,0,"BIO",68,NA,"BIO"
"O0KuRBQAAAAJ","SEAN RANDOLPH CUTLER ","BIO",35,48,1995,2016,53,7323,1173,14.066,9.83,3,2085643,0,0,1995,390,8,382,0.161194029850746,2679.94669786901,0.000260278501569445,"BIO",68,NA,"BIO"
"O0W9jEQAAAAJ","KARTHIKEYAN SANKARALINGAM ","CS",29,47,2000,2016,77,4285,1113,2.498,4.974,11,5079590,0,0,2000,279,11,268,0.103174603174603,2186.65372805493,0.000276331743048276,"CS",11,NA,"CS"
"O1b7GZMAAAAJ","MICHAEL DAVID ABRAMOFF ","CS",45,139,2000,2017,251,19583,10122,3.628,5.912,0,0,21,6045944,2000,367,0,367,0.164102564102564,0,0,"CS",63,NA,"CS"
"O1FZe5EAAAAJ","DANIEL MOSSE ","CS",46,134,1988,2016,210,7664,564,1.354,4.033,0,0,0,0,1985,246,14,232,0.0379746835443038,8101.32205785115,0.000387000677492931,"CS",52,NA,"CS"
"O1iKLewAAAAJ","KATHERINE A MCCULLOH ","BIO",27,38,1999,2016,48,3292,835,5.738,7.125,5,1769544,0,0,1995,138,4,134,0.0582010582010582,66.8684351295704,0.000147628628652738,"BIO",18,NA,"BIO"
"O1l6JGkAAAAJ","K VIJAY-SHANKER ","CS",38,82,1986,2016,115,3659,189,1.814,3.991,0,0,0,0,1985,206,3,203,0.305084745762712,1120.10128210811,0.000129474546762555,"CS",70,NA,"CS"
"O2e-vO4AAAAJ","ANDY J FISCHER ","BIO",34,61,1996,2016,70,3653,461,4.176,4.486,2,753064,9,2257253,1995,60,4,56,0.319148936170213,2761.51995037152,0.000167564715220639,"XD",42,2011,"BIO"
"o3ol4ZcAAAAJ","DIMITRIOS KOUTSONIKOLAS ","CS",18,27,2005,2016,49,1458,216,1.942,3.939,5,663639,0,0,2005,128,2,126,0.0983606557377049,111.923914475163,9.69889630867205e-05,"CS",63,NA,"CS"
"O3qOkKsAAAAJ","EYLEEN J O'ROURKE ","BIO",13,15,2000,2016,15,981,251,11.602,6.2,0,0,0,0,2000,95,2,93,0.383333333333333,43.2274710177951,9.27434445278528e-05,"XD",50,2012,"BIO"
"o43oc6AAAAAJ","LUKE NATHAN OLSON ","CS",14,19,2003,2016,37,587,130,1.832,3.568,3,763547,0,0,2000,110,2,108,0.148148148148148,0,8.05147063930151e-05,"CS",5,NA,"CS"
"O4rYanMAAAAJ","C TITUS BROWN ","BIO",30,48,1994,2017,60,5023,1293,7.596,11.583,0,0,0,0,1990,754,18,736,0.343434343434343,16633.9896815957,0.000568562101764857,"XD",19,2012,"BIO"
"o4suLN4AAAAJ","STEPHEN D MILLER ","BIO",86,312,1966,2017,390,23135,819,6.322,4.977,37,13022065,102,38261488,1965,548,7,541,0.0960307298335467,402.446714865169,0.000183135739093806,"XD",26,2010,"BIO"
"o5yD6EwAAAAJ","JONGHWAN KIM ","BIO",20,27,2004,2016,36,5606,1454,12.544,9.139,0,0,7,1156093,2000,409,5,404,0.324561403508772,479.664938719841,0.000162284386162394,"XD",30,2015,"BIO"
"o5YQMkMAAAAJ","MAJA J MATARIC ","CS",85,246,1990,2016,216,15065,1130,2.31,2.667,27,14327719,0,0,1990,237,9,228,0.118012422360248,4290.44949507734,0.000259200193269675,"CS",20,NA,"CS"
"O8NWAXoAAAAJ","BENJAMIN J HESCOTT ","CS",7,3,2009,2016,14,106,23,3.023,4.643,1,29677,0,0,1995,105,7,98,0.257142857142857,3737.3162279641,0.000255724818088023,"CS",70,NA,"CS"
"o8oJ6s4AAAAJ","JEFF HUANG ","CS",16,20,2005,2017,37,1331,246,1.57,4.27,2,243861,0,0,2005,173,10,163,0.10752688172043,4771.14967789,0.000257668183887419,"CS",20,NA,"CS"
"O8XxkE4AAAAJ","AIDONG ZHANG ","CS",38,148,1984,2016,265,7169,1047,2.61,3.57,18,11483137,3,1356622,1980,551,5,546,0.212871287128713,3791.13770708791,0.000169068305031042,"CS",63,NA,"CS"
"Oa6JkDAAAAAJ","RICHARD W ZIOLKOWSKI ","CS",53,207,1983,2016,377,13662,1097,1.994,2.724,5,1193965,0,0,1980,122,2,120,0.0714285714285714,150.260492781758,8.2286270206852e-05,"CS",40,NA,"CS"
"oAaMfQsAAAAJ","DING ZHU DU ","CS",56,193,1981,2017,259,8491,892,1.258,3.486,4,789255,0,0,1980,535,6,529,0.194805194805195,7630.9657820603,0.000214110155404749,"CS",70,NA,"CS"
"oAj9a-wAAAAJ","STEPHEN R CARPENTER ","BIO",120,401,1976,2017,402,56153,4313,5.262,5.483,35,72334006,0,0,1975,674,28,646,0.121428571428571,79479.680853352,0.000776368977294513,"XD",18,2010,"BIO"
"oAMW4OEAAAAJ","MICAH BECK ","CS",22,41,1988,2016,66,1858,159,1.302,5.258,11,9876392,0,0,1985,265,6,259,0.152317880794702,2378.4090217788,0.000165544273547367,"CS",70,NA,"CS"
"oAqKi9MAAAAJ","ALAN EDWARD MISLOVE ","CS",32,46,2003,2016,70,8718,2588,3.057,4.829,9,3130291,0,0,2000,232,6,226,0.17,1266.09143388252,0.000172558666853349,"CS",60,NA,"CS"
"OayIeVEAAAAJ","KYLE W CUNNINGHAM ","BIO",37,44,1989,2015,46,6413,409,6.297,4.913,0,0,0,0,1985,160,3,157,0.100719424460432,1273.57692659197,0.000168781135422956,"BIO",5,NA,"BIO"
"ObdsXj8AAAAJ","EIMEAR E KENNY ","BIO",20,22,2003,2016,33,3161,1016,11.861,20.424,0,0,0,0,2000,541,5,536,0.520833333333333,423.919242045644,0.000152541846447861,"XD",42,2008,"BIO"
"ObnLfeoAAAAJ","CURTIS R BRANDT ","BIO",31,74,1978,2016,106,2943,346,3.418,4.642,0,0,44,16860190,1975,101,1,100,0.0649350649350649,0,6.93048122486032e-05,"BIO",18,NA,"BIO"
"ob_3jn4AAAAJ","KAMIN WHITEHOUSE ","CS",33,56,1994,2016,102,6376,1498,2.161,4.941,0,0,0,0,1990,551,24,527,0.174418604651163,11902.9579039587,0.000519292233659973,"CS",29,NA,"CS"
"Oc6lqIwAAAAJ","VITALY H CITOVSKY ","BIO",67,129,1985,2016,150,11641,468,7.58,4.433,6,10287976,0,0,1985,218,4,214,0.0706319702602231,501.366498303864,0.000163918831951823,"BIO",55,NA,"BIO"
"oCFvA2UAAAAJ","PATRICK GERARD TRAYNOR ","CS",25,44,2006,2016,65,2718,481,1.457,4.062,13,6532964,0,0,2005,183,7,176,0.0714285714285714,695.725446675315,0.000177815813924683,"CS",48,NA,"CS"
"oclouSEAAAAJ","JAMES G TIDBALL ","BIO",55,100,1981,2016,121,9011,927,5.151,3.364,0,0,0,0,1980,178,2,176,0.0952380952380952,76.9735148781563,0.000110581563102464,"BIO",19,NA,"BIO"
"OcN1_gwAAAAJ","JINXIANG CHAI ","CS",30,39,1998,2017,39,3016,965,3.602,3.436,2,542827,0,0,1995,140,3,137,0.166666666666667,113.129215431858,0.000107319461336969,"CS",40,NA,"CS"
"oD0ISLcAAAAJ","ALEXANDRU NICOLAU ","CS",58,162,1981,2016,188,7834,398,1.063,3.734,0,0,0,0,1980,304,17,287,0.0914634146341463,7849.82585566826,0.000404317579823674,"CS",29,NA,"CS"
"odbmg-oAAAAJ","YAOZE LIU ","BIO",8,8,2011,2016,14,136,23,2.214,5.643,0,0,0,0,2010,70,2,68,0.171428571428571,0,0.000153041168145826,"BIO",55,NA,"BIO"
"OdWimfcAAAAJ","BARBARA G RYDER ","CS",47,99,1969,2016,120,7691,614,1.194,2.867,20,4783250,0,0,1965,132,9,123,0.0941176470588235,5152.11200756981,0.000267343622043751,"CS",40,NA,"CS"
"oEHd9sMAAAAJ","ALAN JAY GRODZINSKY ","CS",84,228,1973,2016,328,24662,1259,4.394,5.159,6,3387087,0,0,1970,454,3,451,0.224793388429752,1279.09411862218,0.000127190835389498,"XD",1,2010,"CS"
"oEy88sEAAAAJ","BENJAMIN A SIKES ","BIO",9,8,2008,2016,15,533,202,4.328,3.933,1,0,0,0,2005,73,4,69,0.0882352941176471,635.086306686893,0.000178923495501506,"BIO",68,NA,"BIO"
"OEzRNokAAAAJ","JULIA B SALTZ ","BIO",8,7,2011,2016,9,153,31,3.521,4,0,0,0,0,2010,29,1,28,0.0416666666666667,0,8.23064434875743e-05,"BIO",42,NA,"BIO"
"OFCP3qcAAAAJ","JENNIFER S THALER ","BIO",32,47,1995,2015,50,4148,515,4.689,3.16,0,0,0,0,1995,77,6,71,0.0461538461538462,1162.9855240152,0.000245609454630681,"BIO",11,NA,"BIO"
"OfcXtoIAAAAJ","THOMAS R IOERGER ","CS",37,85,1990,2017,146,8827,3034,5.001,6.349,1,0,47,15938183,1990,445,5,440,0.322147651006711,6087.73340754626,0.000250078808533593,"XD",40,1990,"XD"
"oFiuaXEAAAAJ","LORI A CLARKE ","CS",40,100,1976,2016,141,6048,855,3.689,4.191,20,23372493,0,0,1975,201,7,194,0.0974025974025974,3261.32577497946,0.000198951227133671,"CS",25,NA,"CS"
"OfYf-DMAAAAJ","NIKOLAUS CORRELL ","CS",22,33,2002,2016,77,1538,320,4.193,3.571,5,1096181,0,0,2000,189,7,182,0.078740157480315,2411.11806817318,0.000189745213013798,"CS",40,NA,"CS"
"OG2QONwAAAAJ","DAVID R CHOFFNES ","CS",22,31,2005,2016,53,2445,551,2.236,5.245,4,799544,0,0,2005,257,10,247,0.168224299065421,1302.1267843116,0.000225498028508304,"CS",60,NA,"CS"
"OGbi6t0AAAAJ","JOHN A GOLDSMITH ","CS",36,68,1976,2016,86,3919,790,1.135,1.628,3,227510,0,0,1975,28,1,27,0.0857142857142857,0,6.95774644301625e-05,"CS",34,NA,"CS"
"ogj8ppAAAAAJ","JIM F KUROSE ","CS",87,244,1981,2016,335,23655,1246,2.184,4.155,32,20554907,0,0,1980,524,23,501,0.147368421052632,17788.1249236277,0.000531116245733374,"XD",25,2004,"CS"
"OgJKomcAAAAJ","IASONAS POLAKIS ","CS",9,9,2009,2016,21,336,94,0,4.667,0,0,0,0,2005,39,1,38,0,0,5.97923427542553e-05,"CS",60,NA,"CS"
"OGR--C0AAAAJ","JEAN GAUTIER ","BIO",43,76,1983,2016,90,8180,808,9.888,4.644,0,0,44,13769240,1980,242,5,237,0.130653266331658,1232.09939165715,0.000200281717394037,"BIO",14,NA,"BIO"
"ogVUBZIAAAAJ","KEN N PAIGE ","BIO",28,45,1982,2016,52,3913,645,5.459,3.673,9,1649199,0,0,1980,102,4,98,0.108695652173913,436.114599276026,0.000154928981370202,"BIO",30,NA,"BIO"
"oH9Vw-QAAAAJ","MICHAEL T LAUB ","BIO",36,52,1998,2017,52,4058,467,12.764,5.692,2,1187835,14,3317692,1995,282,6,276,0.429447852760736,3738.82312908481,0.000193053686854742,"XD",1,2001,"BIO"
"oHbIF48AAAAJ","BRIAN NEIL LEVINE ","CS",47,72,1996,2014,92,15105,2009,2.094,3.63,12,5411457,0,0,1995,265,14,251,0.0873015873015873,2426.35851806273,0.000325167643955361,"CS",25,NA,"CS"
"ohgrkzAAAAAJ","ANNE E CARLSON ","BIO",11,13,2003,2013,14,1076,286,9.269,5.143,0,0,0,0,2000,36,0,36,0.0606060606060606,0,0,"BIO",42,NA,"BIO"
"OhiNDfkAAAAJ","ARNAB NANDI ","CS",12,13,2005,2016,24,875,200,5.839,3.583,3,891921,0,0,2005,202,6,196,0.156862745098039,354.863206072382,0.000159317529867253,"CS",34,NA,"CS"
"Ohw-I2sAAAAJ","ANTHONY M SHELTON ","BIO",59,208,1979,2016,268,11461,521,4.022,4.481,0,0,0,0,1975,224,2,222,0.0960591133004926,2874.13843385694,0.00010203743889742,"XD",11,2012,"BIO"
"OhzVBVcAAAAJ","DANA E HUNT ","BIO",12,12,2003,2016,20,1787,464,10.095,5.85,4,2045629,0,0,2000,125,1,124,0.102941176470588,0,6.64570158621968e-05,"BIO",11,NA,"BIO"
"oIbxZhIAAAAJ","MINORU SHINOHARA ","BIO",31,52,1991,2015,74,2677,178,2.596,3.986,2,1171040,2,158028,1990,42,1,41,0.0583333333333333,0,0.000179937022042285,"BIO",55,NA,"BIO"
"oIdI_PcAAAAJ","DUANE S BONING ","CS",39,111,1985,2015,213,4845,241,1.887,5.16,2,2671193,0,0,1985,388,4,384,0.114224137931034,4153.22899601729,0.000171101397516153,"CS",1,NA,"CS"
"oii0f78AAAAJ","GREG ODORIZZI ","BIO",27,34,1994,2015,31,3505,579,8.316,4.226,0,0,0,0,1990,96,4,92,0.0746268656716418,580.984497405925,0.000163369765217431,"BIO",30,NA,"BIO"
"OIoZ2vgAAAAJ","KEITH E WHITTINGTON ","BIO",24,38,1995,2015,52,2511,599,1.937,1.212,2,209654,0,0,1995,1,0,1,0.1,0,0,"BIO",1,NA,"BIO"
"OI_6OdYAAAAJ","L LACEY KNOWLES ","BIO",38,72,1996,2017,87,6284,698,5.376,2.782,0,0,0,0,1995,108,2,106,0.0470588235294118,3867,0.000159682394988467,"BIO",19,NA,"BIO"
"oJ80CYoAAAAJ","CRAIG T MILLER ","BIO",20,23,1996,2016,29,2807,679,6.801,6.69,3,698142,6,1669517,1995,257,5,252,0.245283018867925,1148.29555913339,0.000181148722189642,"BIO",4,NA,"BIO"
"oJESe-cAAAAJ","LILLIAN LEE ","CS",35,39,1993,2016,47,21217,5927,1.197,2.553,3,3778185,0,0,1990,206,6,200,0.275,739.481868558279,0.000169639777557621,"CS",6,NA,"CS"
"ojgp8NcAAAAJ","WAYNE B HAYES ","CS",16,26,1986,2014,33,873,209,4.293,3,0,0,0,0,1995,46,2,44,0.235294117647059,1905.37167499061,0.000107948160310335,"XD",29,1998,"CS"
"ojH7GEgAAAAJ","LINH TX PHAN ","CS",15,24,2007,2016,36,512,53,0.738,5,0,0,0,0,1995,221,8,213,0.175824175824176,328.425845853404,0.000194073858821291,"CS",19,NA,"CS"
"oJMHGr8AAAAJ","JOSHUA L WARREN ","BIO",8,6,2012,2016,20,154,35,3.366,5.75,0,0,0,0,2010,29,1,28,0.151515151515152,0,6.27202669535746e-05,"XD",7,2015,"BIO"
"oJZuq9oAAAAJ","GLENCORA BORRADAILE ","CS",13,13,2005,2016,32,521,103,1.072,3.031,3,360156,0,0,2005,92,3,89,0.0555555555555556,15.5945678886196,9.90657952856059e-05,"CS",67,NA,"CS"
"oK3QM1wAAAAJ","ANUPAM DATTA ","CS",28,64,1980,2016,115,3507,434,1.308,4.487,6,3438008,0,0,1980,285,12,273,0.105590062111801,3016.89157947257,0.000273939052902279,"CS",1,NA,"CS"
"okf5bmQAAAAJ","JUDE W SHAVLIK ","CS",51,134,1985,2016,218,9948,832,2.643,3.275,4,2493678,0,0,1985,269,11,258,0.167597765363128,6880.53812246298,0.000280776306950233,"XD",11,2004,"CS"
"okJj8GYAAAAJ","MAUREEN R HANSON ","BIO",60,138,1974,2016,168,9733,621,5.775,3.506,18,25920085,12,3332232,1970,283,8,275,0.106896551724138,5721.5302449176,0.00029901317007235,"XD",11,NA,"BIO"
"oKRMzLMAAAAJ","STANTON B GELVIN ","BIO",56,109,1976,2016,131,9041,1228,7.126,4.168,11,14890346,0,0,1975,228,6,222,0.102112676056338,4468.04084435883,0.000237181032678428,"BIO",55,NA,"BIO"
"okx33sUAAAAJ","NADIA ANNE HENINGER ","CS",14,15,2006,2016,22,1898,955,1.966,4.682,4,2224337,0,0,2005,102,6,96,0.0344827586206897,209.741944997791,0.000151902602209397,"CS",19,NA,"CS"
"Ok_HjPUAAAAJ","CURT M HORVATH ","BIO",59,87,1990,2015,86,13676,1102,7.263,4.151,0,0,46,13973270,1990,167,6,161,0.12,4977.37201802322,0.00029535218815006,"BIO",26,NA,"BIO"
"oK_XUmsAAAAJ","ALEKSANDRA KOROLOVA ","CS",7,7,2005,2014,10,659,182,0.6,3,0,0,0,0,2005,74,2,72,0.375,96.0499483338978,8.61606313956651e-05,"XD",20,2008,"CS"
"ol6LIDsAAAAJ","MARY GRACE GOLL ","BIO",15,16,2000,2015,16,2161,651,7.73,8.063,0,0,0,0,2000,171,5,166,0.0888888888888889,7987.80010547407,0.00022365110397003,"BIO",26,NA,"BIO"
"oM25EQkAAAAJ","DAN SETH WALLACH ","CS",44,83,1994,2017,114,9032,1073,1.605,3.579,8,5974042,0,0,1990,317,19,298,0.128378378378378,13270.8814620229,0.000440399755168339,"XD",20,2006,"CS"
"OMVTRscAAAAJ","SHIH FU CHANG ","CS",97,401,1991,2016,530,37248,2906,2.698,3.747,10,4066002,0,0,1990,920,26,894,0.223107569721116,31700.9144659055,0.000596099553446225,"XD",15,2001,"CS"
"ONloO5IAAAAJ","DANIEL A MENASCE ","CS",49,114,1978,2016,176,8226,946,1.34,2.881,4,900424,0,0,1975,166,5,161,0.0994152046783626,1809.82168433971,0.000160062091218728,"CS",67,NA,"CS"
"ONZL1lgAAAAJ","DEBALEENA CHATTOPADHYAY ","CS",5,2,2009,2016,14,144,89,1.883,2.714,0,0,0,0,2005,23,1,22,0.125,0,6.05338976417801e-05,"CS",60,NA,"CS"
"OoItXTkAAAAJ","RONALD PAUL FEDKIW ","CS",62,100,1988,2016,100,18155,1601,2.786,3.54,8,5485780,0,0,1985,122,5,117,0.176470588235294,1438.50547149023,0.000167302578966295,"CS",1,NA,"CS"
"OOLe2TIAAAAJ","CAROL FRIEDMAN ","BIO",58,145,1982,2016,185,9862,597,3.785,4.395,3,2546556,21,8127249,1980,424,21,403,0.470588235294118,22533.8303347806,0.000498699667992816,"XD",14,1982,"XD"
"OoSpdN0AAAAJ","ROLAND A MATSOUAKA ","BIO",5,4,2008,2017,9,351,273,5.895,8,0,0,0,0,2005,38,0,38,0.0892857142857143,0,0,"BIO",11,NA,"BIO"
"oOwNKsAAAAAJ","PIOTR INDYK ","CS",64,141,1994,2017,174,21214,3010,2.057,2.971,9,5278931,0,0,1990,447,24,423,0.0787878787878788,21587.8974952539,0.000514221585894797,"CS",1,NA,"CS"
"op3lNakAAAAJ","CHRISTIE E WILLIAMS ","BIO",24,29,1990,2015,42,1524,229,3.341,7,0,0,0,0,1990,213,3,210,0.317365269461078,189.723187390506,0.000117203291291163,"BIO",55,NA,"BIO"
"oQ6AeyEAAAAJ","MICHAEL D ERNST ","CS",53,122,1989,2016,153,12739,1298,1.002,3.954,10,13877059,0,0,1985,378,23,355,0.109433962264151,20364.1344951982,0.00055596092940264,"XD",6,2011,"CS"
"oq8WAwsAAAAJ","STUART MERRILL SHIEBER ","CS",48,93,1982,2016,99,7796,737,1.772,2.859,8,3892468,0,0,1980,187,6,181,0.118811881188119,1800.05372512895,0.000185039771071483,"CS",18,NA,"CS"
"OQAuVuoAAAAJ","CHARLES G DANKO ","BIO",12,13,2003,2016,20,1354,331,13.03,8.25,0,0,0,0,2000,256,4,252,0.527272727272727,610.251419409924,0.000131302233127916,"XD",11,2010,"BIO"
"OQbV_3UAAAAJ","MITCHELL L SOGIN ","BIO",87,231,1971,2016,255,38267,3621,7.368,5.902,13,10373462,0,0,1970,570,16,554,0.133431085043988,23884.0358531003,0.000478809168156516,"XD",34,2015,"BIO"
"oQsObk0AAAAJ","JAMES ANTHONY LANDAY ","CS",68,137,1991,2016,178,17817,841,1.832,4.27,9,5728223,0,0,1990,523,14,509,0.154411764705882,4279.563163863,0.000306884124638042,"XD",1,2003,"CS"
"oqux_wcAAAAJ","ALI RAZA BUTT ","CS",23,35,2000,2016,79,1736,194,1.779,4.089,10,2583429,0,0,2000,263,6,257,0.178217821782178,1405.58348889138,0.000189097565597931,"CS",40,NA,"CS"
